index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
9.560000000000000000e+02,1.174980026553220824e+02,3.887609440880894821e-04,1.037283191721466302e+01,-4.310434175096149545e+01,1.949826894450778503e-01,-8.327157722313816013e-01,4.247742818348942961e+00,2.781694349800139410e+00,4.494571275388753624e-03,7.046276080040032863e-02
9.570000000000000000e+02,-5.344240178412917430e+01,1.269814054653620357e-03,1.102990820179448939e+01,-4.400645067167430113e+01,1.960725807000132936e-01,-8.344802708146179526e-01,4.255390669657662883e+00,2.787354452793053383e+00,4.506718339169112769e-03,7.058119653819663886e-02
9.580000000000000000e+02,8.858380698194167735e+00,7.679852676605611415e-04,8.263714300012393821e+00,-3.460797768795789864e+01,1.782951933085415996e-01,-7.994104596242066485e-01,3.950147232564307220e+00,2.517785301010719401e+00,4.284240059799543712e-03,6.491708621199261675e-02
9.590000000000000000e+02,-1.337119091204040444e+01,2.944548680624282911e-04,8.201409337405808131e+00,-3.296144504907751127e+01,1.742490186302432242e-01,-7.910633400192258469e-01,4.036492628138502958e+00,2.567581911843720643e+00,4.425001704444445072e-03,6.575035107004612023e-02
9.600000000000000000e+02,8.356237393930143753e+01,4.103336626960643954e-04,7.884951158535101534e+00,-3.387859470475073920e+01,1.776403326787360515e-01,-8.014123740254839312e-01,4.163778501583817793e+00,2.662271956478984958e+00,4.545831325379064147e-03,6.793596466340362516e-02
9.610000000000000000e+02,2.528278466122189911e+02,1.999975635712657185e-03,8.398499637081965119e+00,-3.848669021250866251e+01,1.883591960745531202e-01,-8.334620833290508068e-01,4.035945517340686628e+00,2.609079775317030947e+00,4.308098827982665725e-03,6.702517502215693534e-02
9.620000000000000000e+02,2.776250826105108871e+01,4.147081017743363689e-04,8.030127811229869295e+00,-3.477572937803513042e+01,1.797149868471203671e-01,-8.077499340955557328e-01,4.051147609111439785e+00,2.594522869157189771e+00,4.398606614176087809e-03,6.656985729337303037e-02
9.630000000000000000e+02,-1.641686215666581461e+01,3.214006185319770535e-04,8.327763998537633938e+00,-3.411884863725934736e+01,1.766411378240115015e-01,-7.940844828620391427e-01,3.987575433804009695e+00,2.538805766852478829e+00,4.332331581134164257e-03,6.529033890707235110e-02
9.640000000000000000e+02,4.304968067644965402e+01,7.491675135822306901e-04,8.778368375986353556e+00,-3.997363894895970304e+01,1.902012530873175844e-01,-8.232006306614987334e-01,4.323404659910124792e+00,2.817839062059000366e+00,4.551150700767181596e-03,7.140696074447565322e-02
9.650000000000000000e+02,-1.525901208005022909e+02,7.577083287249690696e-04,1.110340129493427419e+01,-4.391780476881332618e+01,1.960947575621254102e-01,-8.391991641106457678e-01,4.191749781681349596e+00,2.736215824096804639e+00,4.444653202101739656e-03,6.955697579551896326e-02
9.660000000000000000e+02,2.175487114030659086e+00,9.871551510297735168e-04,8.170365243803171751e+00,-3.265940272270001543e+01,1.735837562064433126e-01,-7.898832884351699724e-01,4.064497026707875271e+00,2.583495881941718864e+00,4.465493962508436734e-03,6.607481294307260278e-02
9.670000000000000000e+02,2.371664533179352929e+01,1.218322726467490529e-03,1.079279927355034019e+01,-4.374482279352518788e+01,1.957164038264804784e-01,-8.324143299654351846e-01,4.276253440141991824e+00,2.804157377041065491e+00,4.524779928892170254e-03,7.091890734266755036e-02
9.680000000000000000e+02,4.547500042077601279e+00,9.286280020195939377e-04,8.049037954163264175e+00,-3.688696404078869051e+01,1.850935481778311076e-01,-8.268464732368430159e-01,4.166066840802335136e+00,2.688321602035944391e+00,4.481311162249342409e-03,6.860456885071695987e-02
9.690000000000000000e+02,1.033063665143086496e+01,9.053676465062644512e-04,7.890231977515849593e+00,-3.484812627937272822e+01,1.803714032853784288e-01,-8.116878539502808687e-01,4.144279530805612843e+00,2.661626480574585063e+00,4.504254387872250881e-03,6.799480443381662742e-02
9.700000000000000000e+02,8.379400152606541496e+01,3.802316874058222530e-03,7.959145937997854858e+00,-3.535478328114560043e+01,1.816234698103007805e-01,-8.161888504678204148e-01,4.105177415144817488e+00,2.639351332488680146e+00,4.449830861773272639e-03,6.757346893794198561e-02
9.710000000000000000e+02,-2.731453444880136772e+01,9.285748167497090335e-04,8.686412825467607846e+00,-3.932871280521394652e+01,1.898483746009868023e-01,-8.368879721003508187e-01,4.035668748336084022e+00,2.613896772589797468e+00,4.299360228279039235e-03,6.708924293227679081e-02
9.720000000000000000e+02,-6.493548461995473531e+00,2.803725650524759787e-04,8.297512611735104571e+00,-3.332642338970950391e+01,1.747755637576137444e-01,-7.915045354919540976e-01,4.033801161364725552e+00,2.567520857663424749e+00,4.407188767542516775e-03,6.577449457501782781e-02
9.730000000000000000e+02,-6.640763778985781585e+01,9.167615148797573056e-04,7.910766185369332071e+00,-3.624323881515122991e+01,1.837564437330949652e-01,-8.228268451032580977e-01,4.170943233023733043e+00,2.688617251354903814e+00,4.500297370016111825e-03,6.859365232069322693e-02
9.740000000000000000e+02,1.540234385551519836e+01,6.233277364294474970e-04,8.524925714470878546e+00,-3.722890075539974220e+01,1.840257907711545515e-01,-8.087106527929968092e-01,4.103886088487072037e+00,2.619413175144003070e+00,4.367934079033935178e-03,6.757567215411032502e-02
9.750000000000000000e+02,-1.271367741394308482e+01,4.031030416207320136e-04,8.129551008304231274e+00,-3.302112539773498412e+01,1.746371580055956774e-01,-7.919391179935253433e-01,4.049159466393534856e+00,2.575999296880786549e+00,4.437848821665926584e-03,6.596653689494345885e-02
9.760000000000000000e+02,4.074236859827502855e+01,9.459101823773294945e-04,1.010154455173941379e+01,-4.269509514727997157e+01,1.944621793299897150e-01,-8.319923455297493220e-01,4.244597376971968039e+00,2.778444031919399038e+00,4.489365560850418560e-03,7.040305645937490475e-02
9.770000000000000000e+02,1.098974181474327168e+02,4.714981567612474200e-04,8.121557670604378387e+00,-3.701529740073234365e+01,1.852363611069111904e-01,-8.272704418455761877e-01,4.231470904845724412e+00,2.728605729974156180e+00,4.552255872591644617e-03,6.948162898727844317e-02
9.780000000000000000e+02,3.025662911926077925e+01,1.288057383417038140e-03,1.093882896311707853e+01,-4.392980570493990200e+01,1.959450194532761647e-01,-8.330732902255414407e-01,4.273120202330161987e+00,2.801533904190762314e+00,4.522969902406898286e-03,7.086719974628340191e-02
9.790000000000000000e+02,9.988319610283554084e+00,7.937398037596199614e-04,8.483415231319289873e+00,-3.745022805636487817e+01,1.852138025502713115e-01,-8.176657854096974765e-01,4.109872593127128937e+00,2.633962142233356118e+00,4.380215686155339815e-03,6.780233251662785843e-02
9.800000000000000000e+02,2.193009019796103587e+01,6.364706855570137012e-04,8.379884913780838218e+00,-3.514042510756960525e+01,1.790276791819295776e-01,-7.978378651235804586e-01,3.970927689791067916e+00,2.526793726476360469e+00,4.284471490881470654e-03,6.524775573517503646e-02
9.810000000000000000e+02,8.597938661941462613e+01,1.282210329238853402e-03,8.297235268016475374e+00,-3.804003623337136730e+01,1.874990942960712559e-01,-8.314629005277527352e-01,4.041831083943034919e+00,2.609556489379358357e+00,4.319979331268747509e-03,6.706329123728463348e-02
9.820000000000000000e+02,-5.714027803624486523e+01,1.034796106851633814e-03,9.009274597413718055e+00,-4.058153178669860495e+01,1.915012772394290297e-01,-8.295672397099317363e-01,4.212471306491743839e+00,2.742826062308957979e+00,4.452968223099139713e-03,6.977583001110480854e-02
9.830000000000000000e+02,-5.295115329307151342e+00,1.217384061358148554e-03,8.310618315185397620e+00,-3.310629681211874953e+01,1.741531324577822448e-01,-7.906752755171546632e-01,4.073621678319709005e+00,2.592475889580050374e+00,4.455868525833027276e-03,6.628732877869208950e-02
9.840000000000000000e+02,-2.376145123527420822e+01,4.942820978165290416e-04,8.230854100256783212e+00,-3.361867960473676220e+01,1.758253050084055136e-01,-7.939496285183007540e-01,3.989717720680191260e+00,2.540575897306807551e+00,4.353955722485096554e-03,6.524711054965644241e-02
9.850000000000000000e+02,3.716167264041251883e+01,6.561173168173490547e-04,8.051065881489435583e+00,-3.227524509660239005e+01,1.729272367706261027e-01,-7.881911961036383030e-01,4.138595988170163054e+00,2.626751094603722247e+00,4.559623416676434303e-03,6.703454384569712543e-02
9.860000000000000000e+02,6.064103552705788047e+00,1.155287734028441178e-03,7.938583082371363453e+00,-3.565705067250632254e+01,1.824453640904259433e-01,-8.191795571736106840e-01,4.108016541719355708e+00,2.644260916329108202e+00,4.446065200979245312e-03,6.768630226363471503e-02
9.870000000000000000e+02,-3.200787464946256478e+01,1.763543894762663929e-03,8.553972816203527785e+00,-3.750310096269907945e+01,1.846272039302471746e-01,-8.097431148050802108e-01,4.144421006600973456e+00,2.649471632518278774e+00,4.401435514082482729e-03,6.823234160265322090e-02
9.880000000000000000e+02,5.805300850776555421e+01,7.177615720866072817e-04,8.325468394090991708e+00,-3.382031462310139602e+01,1.758790966559047875e-01,-7.927842381607113076e-01,4.010951472973716569e+00,2.553557309355693583e+00,4.365679239171888805e-03,6.555685408143109572e-02
9.890000000000000000e+02,-1.849804485218511019e+01,1.739170798151402561e-03,8.351461437074211958e+00,-3.430401107842343578e+01,1.769684259110639868e-01,-7.940757419370025882e-01,3.995757463421850453e+00,2.543556742869043763e+00,4.333547583404807196e-03,6.543870873784456144e-02
9.900000000000000000e+02,-5.174180710041181186e+01,7.384085504518108365e-04,9.617303382730224115e+00,-4.142133826648928618e+01,1.930429470329478869e-01,-8.403353006646323564e-01,4.076136295399880538e+00,2.649020408891296530e+00,4.328075052092277344e-03,6.778544181385083578e-02
9.910000000000000000e+02,3.377428290429691060e+00,6.518745026451979114e-04,8.389406906068510139e+00,-3.616547795271412724e+01,1.819258167917717217e-01,-8.071872210151451732e-01,3.981813396430169849e+00,2.538013455020013964e+00,4.276037774209383129e-03,6.564857524324560489e-02
9.920000000000000000e+02,-2.511711484938447825e+02,2.039694828371517964e-03,9.912100408420306152e+00,-4.200490287269529688e+01,1.938172455100287128e-01,-8.400125127185378293e-01,4.101558552232348553e+00,2.668800829925062512e+00,4.352687682580226765e-03,6.818189785897577071e-02
9.930000000000000000e+02,5.695673729348672509e+01,7.826782072488166087e-04,8.239706113525878450e+00,-3.412401676890093682e+01,1.771125353099539113e-01,-7.967709838902027331e-01,3.965064799467062695e+00,2.526487186432877952e+00,4.313330168225985861e-03,6.502220795801937070e-02
9.940000000000000000e+02,-7.874766306411359551e+01,3.168369752329413592e-04,8.609917832758926082e+00,-3.910809243684452241e+01,1.894723032904279680e-01,-8.363248826325960783e-01,4.034683349931361462e+00,2.612379769034607779e+00,4.300764899180090951e-03,6.705883832339887274e-02
9.950000000000000000e+02,3.135315685730206781e+01,7.579774875436293396e-04,8.160756329788105390e+00,-3.312933322886154031e+01,1.748174819349133102e-01,-7.922563482041298233e-01,4.031647648613852830e+00,2.565430978967139453e+00,4.415159256638451039e-03,6.573921830394635624e-02
9.960000000000000000e+02,6.254763004513861802e+00,1.168819383143908939e-03,8.299419886096147891e+00,-3.436376527962136151e+01,1.774529544697424077e-01,-7.964701784862738831e-01,3.959521375380052888e+00,2.521878750704304117e+00,4.298242647407892782e-03,6.496394746489123073e-02
9.970000000000000000e+02,2.048517570462746562e+01,4.555141457892720016e-04,8.129042457494145779e+00,-3.290578056045936250e+01,1.743403645659462597e-01,-7.913037415906287730e-01,4.057053164163357373e+00,2.580223809170044458e+00,4.449954562567260893e-03,6.604623883710897259e-02
9.980000000000000000e+02,-5.120230507026130340e+01,7.843466951402639289e-04,8.066091614802733289e+00,-3.362627526370151543e+01,1.764301128287143194e-01,-7.966866732536249662e-01,4.049110219486108164e+00,2.581422311067364639e+00,4.421823027804165293e-03,6.616260662484367561e-02
9.990000000000000000e+02,1.521997885314132759e+01,8.559733512531530813e-04,8.403166173739400335e+00,-3.617559268175254061e+01,1.818490039482161813e-01,-8.062445233846777803e-01,3.985253715676005726e+00,2.539097960398595699e+00,4.277842389418872598e-03,6.568366355277682755e-02
1.000000000000000000e+03,2.031535559681270797e+01,1.567501069777480459e-03,8.287915919767137041e+00,-3.304154850297548762e+01,1.741063893976648180e-01,-7.906913460316320474e-01,4.056310880278203967e+00,2.581091555414647853e+00,4.441092619724318520e-03,6.602794662231017964e-02
1.001000000000000000e+03,-1.289609489603022325e+02,1.454018526980469959e-03,8.282934219710133661e+00,-3.391113678561055167e+01,1.763487923534303725e-01,-7.943750281804062841e-01,3.978434807325609945e+00,2.533499918832844422e+00,4.331461543318613182e-03,6.513378496133867546e-02
1.002000000000000000e+03,2.792811139392036921e+02,9.847665283702704796e-04,8.370150433822384883e+00,-3.826104745119673112e+01,1.878210276685813029e-01,-8.307052885624950367e-01,4.071768985419967457e+00,2.628034631406959143e+00,4.343298175073717453e-03,6.749802254071078644e-02
1.003000000000000000e+03,8.671038877747491824e+00,7.696024007428708350e-04,8.313169874262303694e+00,-3.755336276026138620e+01,1.862273573538802962e-01,-8.302113776213392304e-01,4.253406153410932866e+00,2.743462458004889637e+00,4.566686865994326085e-03,6.982973618329765819e-02
1.004000000000000000e+03,-3.657325211297250007e+02,2.320514383781141499e-03,9.739793717540504048e+00,-4.192612778305269217e+01,1.936041260167292721e-01,-8.354654134392689446e-01,4.158167333400143661e+00,2.711114808715298974e+00,4.406318146490544735e-03,6.904452840225677734e-02
1.005000000000000000e+03,1.853176060292003058e+01,4.347741974102527717e-04,8.032959819168526749e+00,-3.285312385800911272e+01,1.744737586426797771e-01,-7.916068400227135315e-01,4.108122907066550589e+00,2.612675198587797620e+00,4.508386242070961877e-03,6.677461993595765199e-02
1.006000000000000000e+03,-9.995316155455751073e+01,3.585626564831741778e-04,7.893792765154469038e+00,-3.612324523118931552e+01,1.835146119777065765e-01,-8.221224467702444860e-01,4.155919365371575580e+00,2.678640739536913173e+00,4.486303172120177131e-03,6.838086204127735712e-02
1.007000000000000000e+03,2.569372049731246221e+01,1.228944303623597878e-03,7.863730257801214485e+00,-3.230487638249712745e+01,1.734157051787528492e-01,-7.884313415033388228e-01,4.261230162049907122e+00,2.705061149357532280e+00,4.696104144104147442e-03,6.879024980462658534e-02
1.008000000000000000e+03,-5.759041480805299784e+01,3.715005587423339528e-04,8.340326140912033281e+00,-3.451897988092166258e+01,1.776197825125093444e-01,-7.957877685039740356e-01,3.970481539410331884e+00,2.527774050622218383e+00,4.302701853868841873e-03,6.513002089843523967e-02
1.009000000000000000e+03,7.648131369035064608e+01,2.991215009697065393e-04,8.324574141255800086e+00,-3.330911363472219477e+01,1.745806706242117312e-01,-7.910378695633522028e-01,4.068092716202760251e+00,2.589422613387537986e+00,4.441997664574644060e-03,6.625586559132862208e-02
1.010000000000000000e+03,9.602029366860327286e+01,3.367607924895580480e-04,9.190440145999353660e+00,-4.097296190442990138e+01,1.921482997950278993e-01,-8.312475035378781296e-01,4.194468357118857682e+00,2.732737248649586892e+00,4.437174660678507888e-03,6.953712935586402188e-02
1.011000000000000000e+03,3.445371879563936091e+01,8.773704474292570938e-04,8.395916941906516939e+00,-3.636358319846578269e+01,1.824750846447868446e-01,-8.091226918805294321e-01,3.994259021987664138e+00,2.547532286537878221e+00,4.285212667537150605e-03,6.587717937931451828e-02
1.012000000000000000e+03,1.371779276883798957e+02,9.422426330741429492e-04,8.334263202145784533e+00,-3.636415314194365322e+01,1.829013878413651983e-01,-8.134082486333678030e-01,3.996311914928436959e+00,2.554489846448702917e+00,4.293579444597440085e-03,6.598746403137591143e-02
1.013000000000000000e+03,-2.123570439909592977e+01,7.557000026391940848e-04,8.286778119830010780e+00,-3.347595507772250301e+01,1.752086766107985305e-01,-7.922494911350468350e-01,4.012241500392798699e+00,2.554109211687811687e+00,4.380118701676336511e-03,6.550720528022922762e-02
1.014000000000000000e+03,-9.945953523270171104e+01,5.683373246861321776e-04,1.012664868375198779e+01,-4.310308780932709993e+01,1.944996259855842624e-01,-8.203918483552065100e-01,4.453492063631466991e+00,2.940604313035824813e+00,4.678986041309013064e-03,7.374243470946612034e-02
1.015000000000000000e+03,-7.490140079881111035e+01,2.719009082696065478e-04,8.323453513920298974e+00,-3.315663596997719509e+01,1.742042794096672620e-01,-7.906698954031874393e-01,4.087432244537444248e+00,2.601473858368962500e+00,4.467626566043905907e-03,6.649702840544839677e-02
